TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp
2.333333333,LBrood,20.6389271,-0.429848693,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.574793673,0.482118294,-1.936898212,-0.369784503,-0.74170392,0.061072902,-0.292755617
1,LBwit,-16.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.408127006,1.482118294,0.813101788,0.630215497,-0.17920392,-0.738927098,1.707244383
3,LBwit,-16.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,-0.741460339,-0.517881706,-0.186898212,-0.369784503,-0.36670392,-0.938927098,-0.292755617
1.333333333,LBwit,-11.3610729,-0.429848693,0.079779917,0.762723521,8.438101788,0.195323246,0.175206327,0.982118294,0.313101788,-0.703117836,-0.49170392,0.061072902,0.707244383
1,LBzwart,16.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,-2.517881706,-1.686898212,0.630215497,0.32079608,0.061072902,0.37391105
2,LBzwart,10.6389271,-0.429848693,0.079779917,-0.237276479,8.438101788,-0.804676754,0.008539661,-2.517881706,-2.186898212,-1.369784503,-0.55420392,0.061072902,-2.292755617
3.333333333,LBzwart,15.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,-0.804676754,-0.741460339,-0.017881706,-0.186898212,-1.036451169,-0.36670392,-0.938927098,0.040577717
2.333333333,LBzwart,22.6389271,-0.429848693,-0.920220083,-0.237276479,-15.56189821,0.195323246,-1.324793673,-2.517881706,-1.686898212,-1.703117836,-0.80420392,-0.138927098,-2.292755617
3,LHblauw,25.6389271,0.570151307,-2.920220083,-0.237276479,-15.56189821,0.195323246,-0.408127006,-2.517881706,-1.186898212,-0.369784503,-0.05420392,0.061072902,0.040577717
2,LHblauw,3.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,-0.241460339,-2.517881706,-2.186898212,-1.703117836,-0.74170392,-0.138927098,-1.292755617
1.333333333,LHblauw,-12.3610729,0.570151307,-1.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-1.517881706,0.063101788,0.296882164,0.13329608,0.061072902,1.040577717
1.333333333,LHbrons,12.6389271,0.570151307,0.079779917,-0.237276479,-17.56189821,-0.804676754,0.091872994,-0.017881706,-0.936898212,-0.703117836,0.07079608,0.061072902,0.707244383
3,LHbrons,12.6389271,0.570151307,-0.920220083,-0.237276479,-10.56189821,0.195323246,0.091872994,-0.517881706,-1.436898212,0.630215497,-0.17920392,0.061072902,-0.292755617
1,LHbrons,-12.3610729,0.570151307,1.079779917,0.762723521,-24.56189821,0.195323246,0.758539661,1.482118294,1.813101788,0.630215497,0.63329608,0.061072902,0.707244383
2,LHbrons,20.6389271,-0.429848693,0.079779917,0.762723521,-31.56189821,0.195323246,0.258539661,-1.017881706,-1.436898212,-1.369784503,-1.42920392,0.261072902,-2.292755617
1.333333333,LHbruin,-1.361072902,0.570151307,-0.920220083,-0.237276479,-14.56189821,0.195323246,0.008539661,1.482118294,1.563101788,-0.369784503,-0.05420392,-0.538927098,0.040577717
2.333333333,LHgeel,-8.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.091872994,-0.517881706,-0.936898212,0.630215497,0.32079608,-0.538927098,0.37391105
1.666666667,LHgeel,-1.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,-0.517881706,-0.686898212,0.963548831,0.75829608,0.061072902,0.37391105
3,LHgeel,23.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,-0.804676754,-0.241460339,-1.517881706,-0.686898212,-0.036451169,-0.05420392,-0.138927098,-0.292755617
1.333333333,LHgeel,21.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,-0.517881706,0.063101788,-1.036451169,-0.67920392,1.061072902,-0.292755617
1.333333333,LHgeel,12.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.341872994,0.982118294,0.563101788,-0.036451169,0.25829608,0.861072902,1.040577717
2,LHgeel,7.638927098,-0.429848693,-1.920220083,-0.237276479,0.438101788,0.195323246,-0.241460339,-2.017881706,-1.186898212,-0.369784503,0.19579608,0.061072902,-1.292755617
1,LHgoud,21.6389271,-0.429848693,-1.920220083,0.762723521,-7.561898212,0.195323246,0.091872994,-0.517881706,0.813101788,0.630215497,0.25829608,0.861072902,-0.292755617
2.333333333,LHgoud,10.6389271,0.570151307,0.079779917,-0.237276479,-13.56189821,0.195323246,-0.241460339,-2.517881706,-1.686898212,-1.036451169,-0.99170392,0.061072902,-1.959422283
2,LHgoud,-14.3610729,0.570151307,2.079779917,-0.237276479,-31.56189821,-0.804676754,0.591872994,-0.517881706,0.813101788,-0.369784503,0.19579608,-0.138927098,1.040577717
4,LHgroen,-4.361072902,0.570151307,1.079779917,-0.237276479,-27.56189821,0.195323246,0.175206327,0.482118294,0.063101788,0.296882164,0.57079608,0.061072902,-0.292755617
1.333333333,LHgroen,20.6389271,0.570151307,-1.920220083,-0.237276479,8.438101788,0.195323246,1.008539661,1.482118294,0.813101788,1.296882164,1.25829608,0.261072902,-0.292755617
2,LHgroen,15.6389271,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,0.258539661,1.482118294,1.813101788,0.630215497,0.44579608,-0.138927098,0.37391105
3.666666667,LHrood,-8.361072902,0.570151307,2.079779917,-0.237276479,4.438101788,-0.804676754,0.925206327,0.482118294,-1.936898212,-0.369784503,-0.11670392,0.461072902,0.37391105
4.333333333,LHrood,-9.361072902,0.570151307,2.079779917,-0.237276479,8.438101788,0.195323246,0.091872994,1.482118294,-0.686898212,0.296882164,-0.17920392,0.061072902,1.707244383
1,LHrood,0.638927098,0.570151307,2.079779917,0.762723521,-4.561898212,0.195323246,0.508539661,1.482118294,1.813101788,1.630215497,0.63329608,1.061072902,0.707244383
1.333333333,LHrood,-9.361072902,-0.429848693,2.079779917,0.762723521,8.438101788,-0.804676754,0.008539661,1.482118294,1.563101788,0.296882164,0.07079608,0.461072902,1.040577717
4,LHrood,-9.361072902,0.570151307,2.079779917,-0.237276479,8.438101788,0.195323246,0.758539661,0.982118294,1.313101788,-0.036451169,0.19579608,0.661072902,1.707244383
1,LHroze,-10.3610729,0.570151307,-0.920220083,-0.237276479,4.438101788,0.195323246,0.091872994,0.482118294,0.563101788,0.630215497,0.57079608,-0.138927098,1.37391105
2.333333333,LHroze,3.638927098,0.570151307,1.079779917,-0.237276479,-4.561898212,0.195323246,-0.158127006,-0.517881706,0.313101788,0.630215497,-0.24170392,0.461072902,-1.62608895
1,LHroze,-0.361072902,0.570151307,-0.920220083,-0.237276479,-4.561898212,0.195323246,0.091872994,-0.517881706,1.063101788,0.630215497,0.38329608,0.061072902,1.040577717
1,LHroze,2.638927098,0.570151307,-0.920220083,-0.237276479,-18.56189821,0.195323246,-0.158127006,-1.517881706,1.063101788,-0.036451169,0.13329608,0.261072902,0.37391105
2,LHroze,16.6389271,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,-0.491460339,-1.517881706,1.063101788,-0.369784503,0.25829608,-0.338927098,-0.292755617
1.666666667,LHroze,-8.361072902,0.570151307,-0.920220083,-0.237276479,-3.561898212,0.195323246,-0.324793673,-0.517881706,0.813101788,-0.036451169,0.00829608,-0.938927098,0.37391105
2.333333333,LHviolet,-12.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.175206327,-0.517881706,-0.186898212,-1.036451169,-0.49170392,0.061072902,0.707244383
2,LHviolet,-15.3610729,-0.429848693,-1.920220083,-0.237276479,-15.56189821,0.195323246,-0.241460339,1.482118294,1.563101788,-0.036451169,0.32079608,0.061072902,1.707244383
1.333333333,LHviolet,-2.361072902,-0.429848693,-1.920220083,0.762723521,8.438101788,0.195323246,0.508539661,1.482118294,0.813101788,-1.036451169,-0.36670392,0.661072902,0.040577717
1.333333333,LHviolet,16.6389271,-0.429848693,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.408127006,1.482118294,1.063101788,-0.703117836,-0.36670392,-0.938927098,-0.292755617
2,LHviolet,0.638927098,-0.429848693,-1.920220083,0.762723521,8.438101788,0.195323246,0.508539661,1.482118294,1.563101788,-0.369784503,0.44579608,0.061072902,1.707244383
2.333333333,LHviolet,-10.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.508539661,0.482118294,1.063101788,0.630215497,0.69579608,0.061072902,0.707244383
3.333333333,LHwit,-9.361072902,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,0.175206327,-0.017881706,0.063101788,-0.036451169,0.44579608,0.261072902,0.707244383
1.333333333,LHwit,-15.3610729,-0.429848693,-0.920220083,-0.237276479,3.438101788,0.195323246,-0.074793673,-0.517881706,0.313101788,-0.703117836,0.32079608,0.261072902,0.707244383
3.666666667,LHwit,-13.3610729,-0.429848693,1.079779917,-0.237276479,4.438101788,-0.804676754,-0.241460339,-0.017881706,0.313101788,0.296882164,0.07079608,-0.338927098,-0.292755617
3,LHwit,10.6389271,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,0.258539661,-0.017881706,0.813101788,-0.369784503,-0.11670392,0.061072902,0.040577717
1.333333333,LHzwart,-14.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,1.482118294,-0.186898212,0.630215497,0.38329608,-0.138927098,0.707244383
1.333333333,LHzwart,-10.3610729,-0.429848693,-1.920220083,0.762723521,8.438101788,0.195323246,0.591872994,-0.017881706,0.063101788,0.630215497,0.69579608,0.061072902,-0.292755617
1.333333333,LHzwart,-13.3610729,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.841872994,-0.517881706,0.063101788,0.296882164,0.75829608,0.261072902,1.707244383
1.333333333,LHzwart,-8.361072902,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,1.175206327,1.482118294,0.813101788,0.630215497,0.94579608,1.061072902,1.707244383
1.333333333,LHzwart,-16.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.425206327,0.482118294,-0.186898212,0.630215497,0.94579608,-0.538927098,1.707244383
1.333333333,LHzwart,-5.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.508539661,0.982118294,1.313101788,0.296882164,0.88329608,0.461072902,0.040577717
1.333333333,LHzwart,-13.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,1.482118294,1.063101788,-0.036451169,0.07079608,-0.138927098,1.707244383
1.333333333,LHzwart,-8.361072902,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,0.425206327,1.482118294,1.063101788,0.963548831,1.07079608,0.861072902,0.37391105
1.666666667,LHzwart,-14.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.508539661,1.482118294,0.313101788,0.963548831,0.63329608,-0.138927098,1.707244383
1.333333333,LHzwart,-8.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.675206327,0.982118294,1.563101788,0.296882164,0.82079608,0.261072902,0.37391105
2.333333333,LVblauw,0.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.258539661,1.482118294,0.063101788,0.630215497,0.63329608,0.061072902,0.37391105
4,LVblauw,-5.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,-0.158127006,-0.517881706,0.313101788,0.630215497,-0.30420392,0.261072902,-0.62608895
1.333333333,LVblauw,-15.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.258539661,-1.517881706,-0.436898212,0.963548831,0.44579608,1.061072902,0.37391105
2.333333333,LVblauw,-11.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.324793673,-0.017881706,-0.936898212,-0.036451169,0.07079608,0.061072902,-0.292755617
2.666666667,LVblauw,6.638927098,0.570151307,2.079779917,-0.237276479,-11.56189821,0.195323246,-0.324793673,-1.517881706,-1.186898212,-0.703117836,-1.17920392,-0.138927098,-0.959422283
3.333333333,LVblauw,-1.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,-1.017881706,-1.186898212,0.296882164,-0.30420392,0.061072902,-0.959422283
2,LVblauw,-1.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.241460339,0.482118294,-0.936898212,-0.036451169,0.44579608,0.461072902,0.707244383
3.333333333,LVblauw,3.638927098,0.570151307,0.079779917,-0.237276479,8.438101788,0.195323246,-0.241460339,-1.517881706,-1.186898212,0.296882164,-0.36670392,-1.138927098,-1.292755617
1.333333333,LVblauw,-8.361072902,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,0.008539661,0.482118294,-0.686898212,-1.036451169,0.19579608,0.061072902,0.040577717
1,LVblauw,6.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,0.482118294,0.313101788,-1.036451169,0.19579608,0.461072902,0.040577717
4,LVblauw,3.638927098,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,-0.491460339,-0.517881706,-0.686898212,0.630215497,0.13329608,0.061072902,-0.959422283
2.666666667,LVblauw,-12.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,-0.804676754,0.425206327,-0.517881706,0.813101788,-1.036451169,-0.67920392,-1.338927098,-1.959422283
2.333333333,LVblauw,-7.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,0.482118294,0.813101788,0.296882164,0.50829608,0.061072902,0.707244383
2,LVblauw,-9.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.091872994,-1.517881706,-1.186898212,0.630215497,0.00829608,0.061072902,-0.959422283
2.333333333,LVblauw,-12.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,-0.517881706,-0.186898212,0.296882164,0.50829608,-0.138927098,0.37391105
1.666666667,LVblauw,-9.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.091872994,-1.517881706,-0.186898212,0.630215497,0.32079608,1.061072902,1.707244383
3.666666667,LVblauw,-13.3610729,-0.429848693,2.079779917,-0.237276479,-7.561898212,-0.804676754,0.008539661,0.482118294,0.313101788,0.630215497,-0.05420392,-1.138927098,-1.292755617
2,LVblauw,-2.361072902,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.241460339,-2.517881706,-1.186898212,0.296882164,-0.36670392,0.061072902,-0.292755617
1,LVblauw,-7.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.091872994,-0.017881706,-0.186898212,-0.036451169,0.57079608,0.261072902,1.040577717
2,LVbrons,-11.3610729,0.570151307,1.079779917,0.762723521,6.438101788,0.195323246,0.425206327,0.982118294,-0.186898212,-0.036451169,-0.05420392,1.061072902,0.37391105
1,LVbrons,-16.3610729,0.570151307,0.079779917,-0.237276479,0.438101788,-0.804676754,0.341872994,-0.017881706,1.063101788,1.630215497,0.25829608,-1.338927098,-1.292755617
2.333333333,LVbrons,-15.3610729,-0.429848693,0.079779917,-0.237276479,-7.561898212,0.195323246,0.008539661,-1.017881706,-1.686898212,0.630215497,-0.55420392,-1.138927098,-0.959422283
2,LVbrons,-11.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,-0.804676754,0.425206327,-1.517881706,-0.186898212,-1.036451169,0.25829608,0.061072902,-0.292755617
4.333333333,LVbrons,-15.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,0.195323246,0.925206327,-0.517881706,-1.686898212,0.296882164,-0.11670392,-0.738927098,0.040577717
2,LVbrons,12.6389271,-0.429848693,-0.920220083,-0.237276479,6.438101788,-0.804676754,1.008539661,-1.517881706,-0.936898212,0.296882164,-0.36670392,0.061072902,-0.292755617
3.666666667,LVbrons,5.638927098,-0.429848693,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.074793673,1.482118294,0.813101788,-0.703117836,0.50829608,-0.538927098,-0.292755617
2,LVbruin,-5.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.425206327,1.482118294,0.313101788,-0.036451169,-0.30420392,0.061072902,0.707244383
3,LVbruin,-7.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.091872994,1.482118294,0.813101788,-0.036451169,-0.17920392,0.061072902,1.707244383
2.333333333,LVbruin,-14.3610729,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.175206327,1.482118294,0.563101788,-0.036451169,0.32079608,0.061072902,0.707244383
1.333333333,LVbruin,-11.3610729,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.675206327,1.482118294,0.563101788,0.630215497,0.00829608,-0.138927098,1.707244383
2.333333333,LVbruin,-4.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.425206327,0.982118294,-0.186898212,0.296882164,0.25829608,0.061072902,0.37391105
2.333333333,LVbruin,-4.361072902,-0.429848693,2.079779917,0.762723521,8.438101788,0.195323246,0.258539661,1.482118294,-0.186898212,-0.703117836,-0.36670392,0.061072902,0.37391105
1,LVgoud,19.6389271,0.570151307,-1.920220083,-0.237276479,-7.561898212,0.195323246,0.425206327,-2.517881706,-0.436898212,-0.369784503,-0.61670392,0.061072902,-0.292755617
5,LVgoud,9.638927098,0.570151307,-0.920220083,0.762723521,6.438101788,0.195323246,-0.074793673,-0.517881706,-0.436898212,0.630215497,-0.24170392,1.061072902,0.040577717
2,LVgoud,20.6389271,0.570151307,-1.920220083,-0.237276479,-13.56189821,0.195323246,-0.408127006,0.482118294,-0.186898212,0.296882164,-0.17920392,0.061072902,-0.62608895
1,LVgoud,33.6389271,-0.429848693,1.079779917,-0.237276479,4.438101788,0.195323246,0.841872994,-1.017881706,-0.936898212,-0.369784503,0.38329608,0.061072902,-0.292755617
3.333333333,LVgoud,8.638927098,0.570151307,-1.920220083,-0.237276479,8.438101788,0.195323246,-0.408127006,-0.517881706,-0.936898212,0.630215497,0.13329608,-0.338927098,-1.292755617
1,LVgoud,20.6389271,0.570151307,-0.920220083,-0.237276479,6.438101788,0.195323246,-0.241460339,-1.517881706,-0.436898212,-0.369784503,-0.24170392,0.061072902,-0.292755617
1,LVgoud,19.6389271,0.570151307,-1.920220083,-0.237276479,-7.561898212,0.195323246,0.425206327,-2.517881706,-0.436898212,-0.369784503,-0.61670392,0.061072902,-0.292755617
1,LVgroen,32.6389271,-0.429848693,-1.920220083,-0.237276479,-31.56189821,0.195323246,0.508539661,1.482118294,0.813101788,-0.369784503,0.63329608,0.061072902,0.707244383
2,LVgroen,-10.3610729,0.570151307,0.079779917,-0.237276479,4.438101788,-0.804676754,-0.241460339,0.482118294,-0.936898212,-0.036451169,-0.24170392,0.061072902,-0.292755617
2,LVgroen,-11.3610729,-0.429848693,1.079779917,0.762723521,8.438101788,-0.804676754,0.091872994,-0.517881706,-1.186898212,0.296882164,0.13329608,1.061072902,0.37391105
4.333333333,LVgroen,-6.361072902,-0.429848693,-0.920220083,0.762723521,-7.561898212,0.195323246,-0.324793673,-1.517881706,-0.936898212,-0.036451169,-0.17920392,0.061072902,-2.292755617
1,LVgroen,-18.3610729,0.570151307,-1.920220083,-0.237276479,4.438101788,0.195323246,1.258539661,1.482118294,1.813101788,1.630215497,1.63329608,1.061072902,1.707244383
4,LVgroen,-17.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,-0.804676754,-1.158127006,-2.517881706,-1.686898212,-0.369784503,-1.24170392,-0.338927098,-2.292755617
2,LVoranje,-0.361072902,0.570151307,1.079779917,-0.237276479,-7.561898212,0.195323246,0.091872994,-1.517881706,-1.686898212,0.630215497,0.38329608,0.061072902,-0.292755617
2,LVoranje,12.6389271,0.570151307,2.079779917,-0.237276479,8.438101788,0.195323246,-0.408127006,-2.517881706,-0.936898212,-0.369784503,-0.36670392,-0.738927098,-0.292755617
3,LVoranje,17.6389271,0.570151307,-0.920220083,-0.237276479,-1.561898212,0.195323246,0.008539661,-2.017881706,-1.186898212,-0.369784503,-0.30420392,0.061072902,0.37391105
3.333333333,LVoranje,1.638927098,0.570151307,1.079779917,-0.237276479,-7.561898212,0.195323246,0.008539661,-2.517881706,-2.186898212,-0.036451169,-0.36670392,-0.338927098,-0.959422283
1,LVoranje,25.6389271,-0.429848693,1.079779917,0.762723521,0.438101788,0.195323246,0.175206327,-1.517881706,-0.936898212,0.630215497,0.13329608,0.061072902,0.707244383
